id,store_name,store_id,year,month,instance,directory,machine_no
8921,Supercenter #2924,1125,2018,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_02_2018.jpg,2
8922,Supercenter #2924,1125,2018,2,2,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_02_2018_2.jpg,1
8923,Supercenter #2924,1125,2020,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_02_2020.jpg,2
8924,Supercenter #2924,1125,2012,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_03_2012.jpg,2
8925,Supercenter #2924,1125,2014,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_03_2014.jpg,1
8926,Supercenter #2924,1125,2017,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_03_2017.jpg,1
8927,Supercenter #2924,1125,2016,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_04_2016.jpg,1
8928,Supercenter #2924,1125,2017,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_04_2017.jpg,1
8929,Supercenter #2924,1125,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_04_2018.jpg,1
8930,Supercenter #2924,1125,2017,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_05_2017.jpg,2
8931,Supercenter #2924,1125,2011,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_08_2011.jpg,1
8932,Supercenter #2924,1125,2020,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_08_2020.jpg,1
8933,Supercenter #2924,1125,2018,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_09_2018.jpg,1
8934,Supercenter #2924,1125,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_09_2019.jpg,1
8935,Supercenter #2924,1125,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_10_2018.jpg,2
8936,Supercenter #2924,1125,2012,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_11_2012.jpg,2
8937,Supercenter #2924,1125,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_11_2015.jpg,2
8938,Supercenter #2924,1125,2016,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1125_Supercenter #2924\1125_11_2016.jpg,1
8939,Supercenter #5430,1126,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_01_2013.jpg,1
8940,Supercenter #5430,1126,2016,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_01_2016.jpg,2
8941,Supercenter #5430,1126,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_02_2011.jpg,1
8942,Supercenter #5430,1126,2014,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_02_2014.jpg,2
8943,Supercenter #5430,1126,2018,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_02_2018.jpg,2
8944,Supercenter #5430,1126,2018,2,2,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_02_2018_2.jpg,1
8945,Supercenter #5430,1126,2020,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_02_2020.jpg,1
8946,Supercenter #5430,1126,2012,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_03_2012.jpg,2
8947,Supercenter #5430,1126,2014,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_03_2014.jpg,1
8948,Supercenter #5430,1126,2017,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_03_2017.jpg,1
8949,Supercenter #5430,1126,2016,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_04_2016.jpg,2
8950,Supercenter #5430,1126,2017,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_04_2017.jpg,2
8951,Supercenter #5430,1126,2018,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_04_2018.jpg,2
8952,Supercenter #5430,1126,2011,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_08_2011.jpg,2
8953,Supercenter #5430,1126,2020,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_08_2020.jpg,1
8954,Supercenter #5430,1126,2018,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_09_2018.jpg,2
8955,Supercenter #5430,1126,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_09_2019.jpg,2
8956,Supercenter #5430,1126,2018,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_10_2018.jpg,2
8957,Supercenter #5430,1126,2012,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_11_2012.jpg,1
8958,Supercenter #5430,1126,2015,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_11_2015.jpg,1
8959,Supercenter #5430,1126,2016,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\1126_Supercenter #5430\1126_11_2016.jpg,1
8960,Supercenter #5491,1127,2013,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_01_2013.jpg,2
8961,Supercenter #5491,1127,2016,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_01_2016.jpg,2
8962,Supercenter #5491,1127,2018,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_01_2018.jpg,2
8963,Supercenter #5491,1127,2011,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_02_2011.jpg,1
8964,Supercenter #5491,1127,2014,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_02_2014.jpg,2
8965,Supercenter #5491,1127,2018,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_02_2018.jpg,1
8966,Supercenter #5491,1127,2012,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_03_2012.jpg,1
8967,Supercenter #5491,1127,2014,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_03_2014.jpg,1
8968,Supercenter #5491,1127,2017,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_03_2017.jpg,1
8969,Supercenter #5491,1127,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_03_2018.jpg,2
8970,Supercenter #5491,1127,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_03_2020.jpg,2
8971,Supercenter #5491,1127,2016,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_04_2016.jpg,1
8972,Supercenter #5491,1127,2017,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_04_2017.jpg,1
8973,Supercenter #5491,1127,2015,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_05_2015.jpg,1
8974,Supercenter #5491,1127,2011,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_08_2011.jpg,2
8975,Supercenter #5491,1127,2020,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_08_2020.jpg,2
8976,Supercenter #5491,1127,2018,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_09_2018.jpg,2
8977,Supercenter #5491,1127,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\1127_Supercenter #5491\1127_09_2019.jpg,2
